source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,“State Department has stepped up Hillary Clinton Email probe.” @foxandfriends  You mean the 33000 Emails that she has deleted and acid washed so they can never be found even though she said that all 33000 pertained only to her daughter’s wedding and her Yoga!,09-30-2019 00:30:58,22820,85943,false,1178467237096775680
Twitter for iPhone,“Nancy Pelosi and the Democrats can’t put down the Impeachment match. They know they couldn’t beat him in 2016 against Hillary Clinton and they’re increasingly aware of the fact that they won’t win against him in 2020 and Impeachment is the only tool they have to get....,09-30-2019 01:11:53,20647,86182,false,1178477534347960321
Twitter for iPhone,....Election and negate the votes of millions of Evangelicals in the process. They know the only Impeachable offense that President Trump has committed was beating Hillary Clinton in 2016. That’s the unpardonable sin for which the Democrats will never forgive him.....,09-30-2019 01:11:54,14416,60222,false,1178477538177425408
Twitter for iPhone,Nancy Pelosi today on @GMA actually said that Adam Schiffty Schiff didn’t fabricate my words in a major speech before Congress. She either had no idea what she was saying in other words lost it or she lied. Even Clinton lover @GStephanopoulos strongly called her out. Sue her?,10-04-2019 02:20:56,24672,94671,false,1179944461067005952
Twitter for iPhone,So Crooked Hillary Clinton can delete and acid wash 33000 emails AFTER getting a Subpoena from the United States Congress but I can’t make one totally appropriate telephone call to the President of Ukraine? Witch Hunt!,10-05-2019 19:25:32,51066,212552,false,1180564696979648513
Twitter for iPhone,RT @realDonaldTrump: So Crooked Hillary Clinton can delete and acid wash 33000 emails AFTER getting a Subpoena from the United States Cong…,10-05-2019 22:41:21,51066,0,false,1180613975572135943
Twitter for iPhone,Gerry Baker of @WSJatLarge  “Do you think what you’ve seen rises to the level of impeachment?” Ken Starr Clinton Special Prosecutor. “I don’t!”,10-06-2019 23:35:53,12378,50141,false,1180990087749935105
Twitter for iPhone,I think that Crooked Hillary Clinton should enter the race to try and steal it away from Uber Left Elizabeth Warren. Only one condition. The Crooked one must explain all of her high crimes and misdemeanors including how &amp; why she deleted 33000 Emails AFTER getting “C” Subpoena!,10-08-2019 14:06:29,32589,124168,false,1181571571787403265
Twitter for iPhone,Radical Left Dem Mayor of Minneapolis Jacob Frey is doing everything possible to stifle Free Speech despite a record sell-out crowd at the Target Center. Presidents Clinton and Obama paid almost nothing! The Minneapolis Police have been incredible....,10-08-2019 18:40:38,19977,76612,false,1181640563696820224
Twitter for iPhone,“What has happened here with the Anthony Wiener laptop the Server all of the Emails between Huma Abedin and Hillary Clinton the deleted Clinton Emails - what is going on?” @LouDobbs  Joe D &amp; Victoria T!,10-17-2019 00:58:22,27668,86786,false,1184634725677314050
Twitter for iPhone,RT @TomFitton: HUGE: HUNDREDS of Security Violations Tied to Clinton Emails; CRIME?-Deep State Enemies List Targets @RealDonaldTrump Family…,10-19-2019 15:29:32,9005,0,false,1185578737485647873
Twitter for iPhone,RT @NBCNews: NEW: US State Dept. has completed its internal investigation into former Sec. Clinton's use of private email and found violati…,10-19-2019 19:10:31,9369,0,false,1185634349930205193
Twitter for iPhone,Crooked Hillary Clinton just called the respected environmentalist and Green Party candidate Jill Stein a “Russian Asset.” They need a Green Party more than ever after looking at the Democrats disastrous environmental program!,10-19-2019 19:47:51,21076,92766,false,1185643744932106240
Twitter for iPhone,....@kilmeade   “I want to know about Hillary Clinton with the Dossier? I want to know if there was FISA abuse? We’re still waiting for that report!” @ainsleyearhardt  @foxandfriends,10-22-2019 11:37:04,11407,46875,false,1186607396917002241
Twitter for iPhone,A great new book by Howie Carr “What Really Happened How Donald J. Trump Saved America From Hillary Clinton” is on sale now. Howie is a talented New England force who was there at the very beginning!,11-02-2019 16:26:02,22284,96310,false,1190666385418080257
Twitter for iPhone,RT @realDonaldTrump: A great new book by Howie Carr “What Really Happened How Donald J. Trump Saved America From Hillary Clinton” is on…,11-02-2019 22:28:27,22193,0,false,1190757591468724224
Twitter for iPhone,RT @JudicialWatch: @TomFitton: Pelosi/Schiff Abuse Worsens FBI “Finds” Clinton Emails PLUS 5 NEW JW Lawsuits against DeepState https://t.…,12-07-2019 03:42:09,7603,0,true,1203157723497537537
Twitter for iPhone,RT @TomFitton: FBI has now lost TWICE in federal court in its scheming to hide FBI-Clinton gang conspiracy to try to destroy @realDonaldTr…,12-07-2019 03:42:32,13257,0,true,1203157818917953537
Twitter for iPhone,RT @DailyCaller: Speaker Pelosi Claimed To ‘Resent’ The Word ‘Hate.’ She Once Said GOP Were ‘Paralyzed With Hatred’ Of Clinton. https://t.c…,12-08-2019 23:26:06,6429,0,true,1203818062069321729
